Samples,Xpos,Ypos,Pow,NebMode
417,6.382082449878435,-5.878243699976709,4.79465412406071,0
418,6.382082449878435,-5.883339284035981,4.799752635709616,0
419,6.387186109363121,-5.883339284035981,4.799752635709616,0
420,6.387186109363121,-5.883339284035981,4.799752635709616,0
421,6.402497087817174,-5.898626036213795,4.809949659007433,0
422,6.392289768847803,-5.893530452154523,4.8048511473585265,0
423,6.387186109363121,-5.883339284035981,4.799752635709616,0
424,6.387186109363121,-5.888434868095251,4.8048511473585265,0
425,6.387186109363121,-5.888434868095251,4.799752635709616,0
426,6.387186109363121,-5.883339284035981,4.799752635709616,0
427,6.387186109363121,-5.883339284035981,4.799752635709616,0
428,6.382082449878435,-5.883339284035981,4.799752635709616,0
429,6.387186109363121,-5.888434868095251,4.799752635709616,0
430,6.387186109363121,-5.883339284035981,4.799752635709616,0
431,6.382082449878435,-5.883339284035981,4.79465412406071,0
432,6.397393428332489,-5.893530452154523,4.809949659007433,0
433,6.382082449878435,-5.878243699976709,4.79465412406071,0
434,6.382082449878435,-5.883339284035981,4.799752635709616,0
435,6.392289768847803,-5.893530452154523,4.8048511473585265,0
436,6.387186109363121,-5.883339284035981,4.799752635709616,0
437,6.397393428332489,-5.893530452154523,4.809949659007433,0
438,6.392289768847803,-5.888434868095251,4.8048511473585265,0
439,6.392289768847803,-5.893530452154523,4.8048511473585265,0
440,6.397393428332489,-5.893530452154523,4.809949659007433,0
441,6.387186109363121,-5.883339284035981,4.799752635709616,0
442,6.387186109363121,-5.883339284035981,4.799752635709616,0
443,6.387186109363121,-5.883339284035981,4.799752635709616,0
444,6.387186109363121,-5.883339284035981,4.799752635709616,0
445,6.397393428332489,-5.898626036213795,4.809949659007433,0
446,6.397393428332489,-5.893530452154523,4.809949659007433,0
447,6.397393428332489,-5.898626036213795,4.81504817065634,0
448,6.4076007473018635,-5.913912788391608,4.8252451939541565,0
449,6.397393428332489,-5.893530452154523,4.809949659007433,0
450,6.397393428332489,-5.893530452154523,4.81504817065634,0
451,6.392289768847803,-5.893530452154523,4.809949659007433,0
452,6.387186109363121,-5.883339284035981,4.799752635709616,0
453,6.397393428332489,-5.893530452154523,4.809949659007433,0
454,6.397393428332489,-5.893530452154523,4.809949659007433,0
455,6.392289768847803,-5.888434868095251,4.8048511473585265,0
456,6.412704406786549,-5.913912788391608,4.8252451939541565,0
457,6.402497087817174,-5.898626036213795,4.81504817065634,0
458,6.397393428332489,-5.893530452154523,4.809949659007433,0
459,6.392289768847803,-5.893530452154523,4.8048511473585265,0
460,6.387186109363121,-5.883339284035981,4.799752635709616,0
461,6.387186109363121,-5.883339284035981,4.8048511473585265,0
462,6.387186109363121,-5.888434868095251,4.799752635709616,0
463,6.387186109363121,-5.883339284035981,4.799752635709616,0
464,6.387186109363121,-5.883339284035981,4.799752635709616,0
465,6.397393428332489,-5.893530452154523,4.809949659007433,0
466,6.402497087817174,-5.898626036213795,4.81504817065634,0
467,6.4076007473018635,-5.903721620273065,4.82014668230525,0
468,6.397393428332489,-5.893530452154523,4.81504817065634,0
469,6.387186109363121,-5.883339284035981,4.8048511473585265,0
470,6.387186109363121,-5.883339284035981,4.8048511473585265,0
471,6.387186109363121,-5.883339284035981,4.799752635709616,0
