Samples,Xpos,Ypos,Pow,NebMode
423,6.4076007473018635,-5.990346549280678,4.876230310443237,0
424,6.259594622245977,-5.862956947798895,4.753866030869446,0
425,6.2493873032766025,-5.847670195621081,4.738570495922723,0
426,6.2493873032766025,-5.84257461156181,4.738570495922723,0
427,6.259594622245977,-5.862956947798895,4.753866030869446,0
428,6.397393428332489,-5.995442133339949,4.86603328714542,0
429,6.785271549168609,-6.367419769666752,5.192338032675522,0
430,6.805686187107355,-6.3979932740223795,5.222929102568973,0
431,6.412704406786549,-6.0056333014584915,4.881328822092144,0
432,6.244283643791917,-5.84257461156181,4.738570495922723,0
433,6.28000926018472,-5.888434868095251,4.774260077465078,0
434,6.795478868137984,-6.3878021059038375,5.212732079271154,0
435,6.4586373421487195,-6.0514935579919324,4.927215426932317,0
436,6.239179984307231,-5.837479027502539,4.733471984273816,0
437,6.841411803500158,-6.433662362437278,5.248421660813509,0
438,6.565814191327121,-6.138118486999544,5.013890124963748,0
439,6.264698281730659,-5.862956947798895,4.753866030869446,0
440,6.810789846592044,-6.4030888580816505,5.228027614217879,0
441,6.5964361482352345,-6.173787575414443,5.039382683208288,0
442,6.269801941215345,-5.862956947798895,4.758964542518353,0
443,6.657680062051465,-6.260412504422055,5.100564822995182,0
444,6.841411803500158,-6.428566778378007,5.248421660813509,0
445,6.805686187107355,-6.3928976899631085,5.228027614217879,0
446,6.795478868137984,-6.3878021059038375,5.217830590920066,0
447,6.8005825276226695,-6.377610937785294,5.217830590920066,0
448,6.831204484530783,-6.413280026200193,5.243323149164603,0
449,6.841411803500158,-6.4183756102594645,5.248421660813509,0
450,6.8005825276226695,-6.3878021059038375,5.217830590920066,0
451,6.581125169781181,-6.1635964072959,5.0240871482615646,0
452,6.601539807719924,-6.189074327592257,5.044481194857195,0
453,6.632161764628037,-6.229839000066427,5.075072264750645,0
454,6.672991040505526,-6.270603672540597,5.1107618462929985,0
455,6.831204484530783,-6.4081844421409215,5.243323149164603,0
456,6.841411803500158,-6.428566778378007,5.253520172462419,0
457,6.8261008250460975,-6.4030888580816505,5.233126125866789,0
458,6.8005825276226695,-6.377610937785294,5.212732079271154,0
459,6.785271549168609,-6.377610937785294,5.207633567622247,0
460,6.810789846592044,-6.3878021059038375,5.228027614217879,0
461,6.841411803500158,-6.428566778378007,5.258618684111326,0
462,6.8516191224695255,-6.438757946496549,5.258618684111326,0
463,6.734234954321753,-6.306272760955496,5.156648451133169,0
464,6.387186109363121,-5.975059797102864,4.8609347754965135,0
465,6.290216579154091,-5.878243699976709,4.774260077465078,0
